<<<<<<< HEAD
Image,Location,Class,Glioma,Meningioma,Pituitary,NoTumor
Tr-pi_1211.jpg,"(58.21, 54.91)",Pituitary,False,False,True,False
Tr-pi_1212.jpg,"(21.45, 44.45)",Pituitary,False,False,True,False
Tr-pi_1213.jpg,"(21.49, 5.36)",Pituitary,False,False,True,False
Tr-pi_1214.jpg,"(15.68, 58.97)",Pituitary,False,False,True,False
Tr-pi_1215.jpg,"(31.4, 62.33)",Pituitary,False,False,True,False
Tr-pi_1216.jpg,"(68.13, 77.33)",Pituitary,False,False,True,False
Tr-pi_1217.jpg,"(51.95, 56.74)",Pituitary,False,False,True,False
Tr-pi_1218.jpg,"(83.31, 53.19)",Pituitary,False,False,True,False
Tr-pi_1219.jpg,"(22.36, 48.92)",Pituitary,False,False,True,False
Tr-pi_1220.jpg,"(45.43, 75.36)",Pituitary,False,False,True,False
Tr-pi_1221.jpg,"(19.63, 99.32)",Pituitary,False,False,True,False
Tr-pi_1222.jpg,"(52.77, 55.35)",Pituitary,False,False,True,False
Tr-pi_1223.jpg,"(98.65, 98.99)",Pituitary,False,False,True,False
Tr-pi_1224.jpg,"(16.01, 54.19)",Pituitary,False,False,True,False
Tr-pi_1225.jpg,"(1.45, 71.02)",Pituitary,False,False,True,False
Tr-pi_1226.jpg,"(25.52, 34.07)",Pituitary,False,False,True,False
Tr-pi_1227.jpg,"(3.88, 76.19)",Pituitary,False,False,True,False
Tr-pi_1228.jpg,"(64.99, 98.31)",Pituitary,False,False,True,False
Tr-pi_1229.jpg,"(97.45, 45.22)",Pituitary,False,False,True,False
Tr-pi_1230.jpg,"(79.65, 82.84)",Pituitary,False,False,True,False
Tr-pi_1231.jpg,"(13.1, 75.48)",Pituitary,False,False,True,False
Tr-pi_1232.jpg,"(44.54, 33.61)",Pituitary,False,False,True,False
Tr-pi_1233.jpg,"(30.76, 28.28)",Pituitary,False,False,True,False
Tr-pi_1234.jpg,"(8.45, 14.27)",Pituitary,False,False,True,False
Tr-pi_1235.jpg,"(37.27, 98.66)",Pituitary,False,False,True,False
Tr-pi_1236.jpg,"(33.56, 45.48)",Pituitary,False,False,True,False
Tr-pi_1237.jpg,"(34.59, 43.54)",Pituitary,False,False,True,False
Tr-pi_1238.jpg,"(44.76, 91.74)",Pituitary,False,False,True,False
Tr-pi_1239.jpg,"(15.48, 80.92)",Pituitary,False,False,True,False
Tr-pi_1240.jpg,"(49.48, 15.54)",Pituitary,False,False,True,False
Tr-pi_1241.jpg,"(90.7, 71.82)",Pituitary,False,False,True,False
Tr-pi_1242.jpg,"(89.93, 58.93)",Pituitary,False,False,True,False
Tr-pi_1243.jpg,"(44.05, 95.51)",Pituitary,False,False,True,False
Tr-pi_1244.jpg,"(35.92, 9.14)",Pituitary,False,False,True,False
Tr-pi_1245.jpg,"(62.14, 12.65)",Pituitary,False,False,True,False
Tr-pi_1246.jpg,"(25.21, 75.11)",Pituitary,False,False,True,False
Tr-pi_1247.jpg,"(16.08, 20.43)",Pituitary,False,False,True,False
Tr-pi_1248.jpg,"(74.2, 14.19)",Pituitary,False,False,True,False
Tr-pi_1249.jpg,"(9.22, 60.53)",Pituitary,False,False,True,False
Tr-pi_1250.jpg,"(80.26, 69.97)",Pituitary,False,False,True,False
Tr-pi_1251.jpg,"(60.5, 58.23)",Pituitary,False,False,True,False
Tr-pi_1252.jpg,"(14.25, 56.84)",Pituitary,False,False,True,False
Tr-pi_1253.jpg,"(51.7, 42.82)",Pituitary,False,False,True,False
Tr-pi_1254.jpg,"(57.69, 39.79)",Pituitary,False,False,True,False
Tr-pi_1255.jpg,"(1.82, 47.5)",Pituitary,False,False,True,False
Tr-pi_1256.jpg,"(28.08, 13.52)",Pituitary,False,False,True,False
Tr-pi_1257.jpg,"(76.67, 61.39)",Pituitary,False,False,True,False
Tr-pi_1258.jpg,"(81.14, 19.42)",Pituitary,False,False,True,False
Tr-pi_1259.jpg,"(93.9, 77.03)",Pituitary,False,False,True,False
Tr-pi_1260.jpg,"(72.77, 52.34)",Pituitary,False,False,True,False
Tr-pi_1261.jpg,"(51.65, 11.38)",Pituitary,False,False,True,False
Tr-pi_1262.jpg,"(47.66, 71.28)",Pituitary,False,False,True,False
Tr-pi_1263.jpg,"(3.85, 73.33)",Pituitary,False,False,True,False
Tr-pi_1264.jpg,"(64.71, 67.56)",Pituitary,False,False,True,False
Tr-pi_1265.jpg,"(59.95, 93.98)",Pituitary,False,False,True,False
Tr-pi_1266.jpg,"(52.04, 1.58)",Pituitary,False,False,True,False
Tr-pi_1267.jpg,"(15.37, 25.78)",Pituitary,False,False,True,False
Tr-pi_1268.jpg,"(99.45, 89.39)",Pituitary,False,False,True,False
Tr-pi_1269.jpg,"(26.25, 47.93)",Pituitary,False,False,True,False
Tr-pi_1270.jpg,"(7.0, 43.29)",Pituitary,False,False,True,False
Tr-pi_1271.jpg,"(37.72, 41.07)",Pituitary,False,False,True,False
Tr-pi_1272.jpg,"(71.78, 42.6)",Pituitary,False,False,True,False
Tr-pi_1273.jpg,"(71.76, 71.53)",Pituitary,False,False,True,False
Tr-pi_1274.jpg,"(30.96, 36.83)",Pituitary,False,False,True,False
Tr-pi_1275.jpg,"(85.65, 30.44)",Pituitary,False,False,True,False
Tr-pi_1276.jpg,"(83.0, 2.75)",Pituitary,False,False,True,False
Tr-pi_1277.jpg,"(38.99, 93.9)",Pituitary,False,False,True,False
Tr-pi_1278.jpg,"(17.64, 39.7)",Pituitary,False,False,True,False
Tr-pi_1279.jpg,"(67.88, 3.04)",Pituitary,False,False,True,False
Tr-pi_1280.jpg,"(30.76, 73.33)",Pituitary,False,False,True,False
Tr-pi_1281.jpg,"(29.18, 90.7)",Pituitary,False,False,True,False
Tr-pi_1282.jpg,"(30.72, 66.8)",Pituitary,False,False,True,False
Tr-pi_1283.jpg,"(3.18, 14.8)",Pituitary,False,False,True,False
Tr-pi_1284.jpg,"(25.79, 4.96)",Pituitary,False,False,True,False
Tr-pi_1285.jpg,"(95.64, 82.16)",Pituitary,False,False,True,False
Tr-pi_1286.jpg,"(9.57, 61.16)",Pituitary,False,False,True,False
Tr-pi_1287.jpg,"(43.98, 23.71)",Pituitary,False,False,True,False
Tr-pi_1288.jpg,"(49.02, 15.93)",Pituitary,False,False,True,False
Tr-pi_1289.jpg,"(38.57, 86.39)",Pituitary,False,False,True,False
Tr-pi_1290.jpg,"(49.86, 78.92)",Pituitary,False,False,True,False
Tr-pi_1291.jpg,"(63.46, 34.83)",Pituitary,False,False,True,False
Tr-pi_1292.jpg,"(73.84, 93.39)",Pituitary,False,False,True,False
Tr-pi_1293.jpg,"(41.24, 33.17)",Pituitary,False,False,True,False
Tr-pi_1294.jpg,"(64.24, 67.64)",Pituitary,False,False,True,False
Tr-pi_1295.jpg,"(96.39, 84.09)",Pituitary,False,False,True,False
Tr-pi_1296.jpg,"(18.71, 41.2)",Pituitary,False,False,True,False
Tr-pi_1297.jpg,"(2.13, 42.03)",Pituitary,False,False,True,False
Tr-pi_1298.jpg,"(21.91, 44.45)",Pituitary,False,False,True,False
Tr-pi_1299.jpg,"(50.58, 62.06)",Pituitary,False,False,True,False
Tr-pi_1300.jpg,"(20.03, 11.53)",Pituitary,False,False,True,False
Tr-pi_1301.jpg,"(49.14, 14.45)",Pituitary,False,False,True,False
Tr-pi_1302.jpg,"(89.13, 80.32)",Pituitary,False,False,True,False
Tr-pi_1303.jpg,"(38.2, 54.82)",Pituitary,False,False,True,False
Tr-pi_1304.jpg,"(81.93, 9.61)",Pituitary,False,False,True,False
Tr-pi_1305.jpg,"(23.2, 21.92)",Pituitary,False,False,True,False
Tr-pi_1306.jpg,"(81.86, 43.37)",Pituitary,False,False,True,False
Tr-pi_1307.jpg,"(10.44, 93.39)",Pituitary,False,False,True,False
Tr-pi_1308.jpg,"(51.9, 49.02)",Pituitary,False,False,True,False
Tr-pi_1309.jpg,"(45.04, 39.15)",Pituitary,False,False,True,False
Tr-pi_1310.jpg,"(60.66, 98.4)",Pituitary,False,False,True,False
Tr-pi_1311.jpg,"(13.57, 7.91)",Pituitary,False,False,True,False
Tr-pi_1312.jpg,"(43.96, 69.93)",Pituitary,False,False,True,False
Tr-pi_1313.jpg,"(26.02, 61.79)",Pituitary,False,False,True,False
Tr-pi_1314.jpg,"(53.48, 94.59)",Pituitary,False,False,True,False
Tr-pi_1315.jpg,"(36.5, 40.3)",Pituitary,False,False,True,False
Tr-pi_1316.jpg,"(90.55, 36.61)",Pituitary,False,False,True,False
Tr-pi_1317.jpg,"(77.15, 96.74)",Pituitary,False,False,True,False
Tr-pi_1318.jpg,"(5.92, 11.39)",Pituitary,False,False,True,False
Tr-pi_1319.jpg,"(23.84, 0.39)",Pituitary,False,False,True,False
Tr-pi_1320.jpg,"(53.87, 8.22)",Pituitary,False,False,True,False
Tr-pi_1321.jpg,"(96.22, 69.38)",Pituitary,False,False,True,False
Tr-pi_1322.jpg,"(0.64, 8.52)",Pituitary,False,False,True,False
Tr-pi_1323.jpg,"(8.91, 6.9)",Pituitary,False,False,True,False
Tr-pi_1324.jpg,"(23.5, 36.52)",Pituitary,False,False,True,False
Tr-pi_1325.jpg,"(43.09, 57.65)",Pituitary,False,False,True,False
Tr-pi_1326.jpg,"(46.23, 75.4)",Pituitary,False,False,True,False
Tr-pi_1327.jpg,"(56.73, 73.43)",Pituitary,False,False,True,False
Tr-pi_1328.jpg,"(14.24, 59.39)",Pituitary,False,False,True,False
Tr-pi_1329.jpg,"(41.11, 74.21)",Pituitary,False,False,True,False
Tr-pi_1330.jpg,"(88.73, 28.94)",Pituitary,False,False,True,False
Tr-pi_1331.jpg,"(86.16, 38.02)",Pituitary,False,False,True,False
Tr-pi_1332.jpg,"(19.22, 11.12)",Pituitary,False,False,True,False
Tr-pi_1333.jpg,"(38.25, 29.94)",Pituitary,False,False,True,False
Tr-pi_1334.jpg,"(50.08, 9.45)",Pituitary,False,False,True,False
Tr-pi_1335.jpg,"(7.03, 4.87)",Pituitary,False,False,True,False
Tr-pi_1336.jpg,"(18.78, 2.88)",Pituitary,False,False,True,False
Tr-pi_1337.jpg,"(22.31, 93.24)",Pituitary,False,False,True,False
Tr-pi_1338.jpg,"(14.02, 56.41)",Pituitary,False,False,True,False
Tr-pi_1339.jpg,"(4.59, 76.39)",Pituitary,False,False,True,False
Tr-pi_1340.jpg,"(22.65, 52.61)",Pituitary,False,False,True,False
Tr-pi_1341.jpg,"(24.1, 10.39)",Pituitary,False,False,True,False
Tr-pi_1342.jpg,"(35.96, 20.44)",Pituitary,False,False,True,False
Tr-pi_1343.jpg,"(42.95, 57.88)",Pituitary,False,False,True,False
Tr-pi_1344.jpg,"(97.36, 4.93)",Pituitary,False,False,True,False
Tr-pi_1345.jpg,"(61.17, 82.87)",Pituitary,False,False,True,False
Tr-pi_1346.jpg,"(28.4, 23.92)",Pituitary,False,False,True,False
Tr-pi_1347.jpg,"(84.32, 3.44)",Pituitary,False,False,True,False
Tr-pi_1348.jpg,"(1.47, 78.25)",Pituitary,False,False,True,False
Tr-pi_1349.jpg,"(61.53, 30.2)",Pituitary,False,False,True,False
Tr-pi_1350.jpg,"(4.23, 61.7)",Pituitary,False,False,True,False
Tr-pi_1351.jpg,"(85.38, 42.79)",Pituitary,False,False,True,False
Tr-pi_1352.jpg,"(31.39, 56.44)",Pituitary,False,False,True,False
Tr-pi_1353.jpg,"(16.4, 28.46)",Pituitary,False,False,True,False
Tr-pi_1354.jpg,"(77.93, 90.15)",Pituitary,False,False,True,False
Tr-pi_1355.jpg,"(2.78, 27.06)",Pituitary,False,False,True,False
Tr-pi_1356.jpg,"(5.24, 82.53)",Pituitary,False,False,True,False
Tr-pi_1357.jpg,"(23.1, 10.13)",Pituitary,False,False,True,False
Tr-pi_1358.jpg,"(68.28, 87.94)",Pituitary,False,False,True,False
Tr-pi_1359.jpg,"(24.76, 7.23)",Pituitary,False,False,True,False
Tr-pi_1360.jpg,"(24.97, 21.27)",Pituitary,False,False,True,False
Tr-pi_1361.jpg,"(50.8, 77.6)",Pituitary,False,False,True,False
Tr-pi_1362.jpg,"(36.42, 74.27)",Pituitary,False,False,True,False
Tr-pi_1363.jpg,"(9.13, 70.72)",Pituitary,False,False,True,False
Tr-pi_1364.jpg,"(63.57, 95.81)",Pituitary,False,False,True,False
Tr-pi_1365.jpg,"(4.11, 69.66)",Pituitary,False,False,True,False
Tr-pi_1366.jpg,"(82.69, 10.19)",Pituitary,False,False,True,False
Tr-pi_1367.jpg,"(6.9, 59.02)",Pituitary,False,False,True,False
Tr-pi_1368.jpg,"(70.25, 16.91)",Pituitary,False,False,True,False
Tr-pi_1369.jpg,"(4.15, 34.36)",Pituitary,False,False,True,False
Tr-pi_1370.jpg,"(74.01, 59.6)",Pituitary,False,False,True,False
Tr-pi_1371.jpg,"(78.86, 87.94)",Pituitary,False,False,True,False
Tr-pi_1372.jpg,"(10.14, 65.18)",Pituitary,False,False,True,False
Tr-pi_1373.jpg,"(64.38, 4.52)",Pituitary,False,False,True,False
Tr-pi_1374.jpg,"(17.3, 71.33)",Pituitary,False,False,True,False
Tr-pi_1375.jpg,"(22.74, 19.43)",Pituitary,False,False,True,False
Tr-pi_1376.jpg,"(30.08, 16.4)",Pituitary,False,False,True,False
Tr-pi_1377.jpg,"(89.32, 92.71)",Pituitary,False,False,True,False
Tr-pi_1378.jpg,"(37.57, 62.98)",Pituitary,False,False,True,False
Tr-pi_1379.jpg,"(25.71, 36.61)",Pituitary,False,False,True,False
Tr-pi_1380.jpg,"(7.87, 42.59)",Pituitary,False,False,True,False
Tr-pi_1381.jpg,"(91.72, 15.76)",Pituitary,False,False,True,False
Tr-pi_1382.jpg,"(82.85, 63.63)",Pituitary,False,False,True,False
Tr-pi_1383.jpg,"(48.44, 31.84)",Pituitary,False,False,True,False
Tr-pi_1384.jpg,"(54.85, 74.71)",Pituitary,False,False,True,False
Tr-pi_1385.jpg,"(90.47, 61.15)",Pituitary,False,False,True,False
Tr-pi_1386.jpg,"(69.21, 19.26)",Pituitary,False,False,True,False
Tr-pi_1387.jpg,"(23.2, 39.06)",Pituitary,False,False,True,False
Tr-pi_1388.jpg,"(42.34, 47.98)",Pituitary,False,False,True,False
Tr-pi_1389.jpg,"(77.08, 66.24)",Pituitary,False,False,True,False
Tr-pi_1390.jpg,"(52.0, 63.31)",Pituitary,False,False,True,False
Tr-pi_1391.jpg,"(73.34, 55.03)",Pituitary,False,False,True,False
Tr-pi_1392.jpg,"(77.29, 55.65)",Pituitary,False,False,True,False
Tr-pi_1393.jpg,"(24.01, 11.94)",Pituitary,False,False,True,False
Tr-pi_1394.jpg,"(61.43, 69.11)",Pituitary,False,False,True,False
Tr-pi_1395.jpg,"(16.82, 86.18)",Pituitary,False,False,True,False
Tr-pi_1396.jpg,"(56.58, 69.0)",Pituitary,False,False,True,False
Tr-pi_1397.jpg,"(66.83, 85.39)",Pituitary,False,False,True,False
Tr-pi_1398.jpg,"(3.34, 20.1)",Pituitary,False,False,True,False
Tr-pi_1399.jpg,"(17.0, 44.07)",Pituitary,False,False,True,False
Tr-pi_1400.jpg,"(58.65, 59.51)",Pituitary,False,False,True,False
Tr-pi_1401.jpg,"(3.13, 80.56)",Pituitary,False,False,True,False
Tr-pi_1402.jpg,"(15.62, 90.22)",Pituitary,False,False,True,False
Tr-pi_1403.jpg,"(7.77, 21.59)",Pituitary,False,False,True,False
Tr-pi_1404.jpg,"(74.57, 22.99)",Pituitary,False,False,True,False
Tr-pi_1405.jpg,"(20.57, 87.25)",Pituitary,False,False,True,False
Tr-pi_1406.jpg,"(25.95, 71.46)",Pituitary,False,False,True,False
Tr-pi_1407.jpg,"(55.49, 28.18)",Pituitary,False,False,True,False
Tr-pi_1408.jpg,"(41.96, 1.66)",Pituitary,False,False,True,False
Tr-pi_1409.jpg,"(10.34, 93.91)",Pituitary,False,False,True,False
Tr-pi_1410.jpg,"(97.67, 97.11)",Pituitary,False,False,True,False
Tr-pi_1411.jpg,"(87.29, 28.8)",Pituitary,False,False,True,False
Tr-pi_1412.jpg,"(23.8, 31.66)",Pituitary,False,False,True,False
Tr-pi_1413.jpg,"(19.25, 80.7)",Pituitary,False,False,True,False
Tr-pi_1414.jpg,"(66.87, 5.57)",Pituitary,False,False,True,False
Tr-pi_1415.jpg,"(53.04, 20.72)",Pituitary,False,False,True,False
Tr-pi_1416.jpg,"(55.29, 56.56)",Pituitary,False,False,True,False
Tr-pi_1417.jpg,"(21.47, 99.58)",Pituitary,False,False,True,False
Tr-pi_1418.jpg,"(62.02, 89.61)",Pituitary,False,False,True,False
Tr-pi_1419.jpg,"(68.7, 47.65)",Pituitary,False,False,True,False
Tr-pi_1420.jpg,"(78.93, 1.74)",Pituitary,False,False,True,False
Tr-pi_1421.jpg,"(21.66, 11.51)",Pituitary,False,False,True,False
Tr-pi_1422.jpg,"(80.15, 71.33)",Pituitary,False,False,True,False
Tr-pi_1423.jpg,"(71.19, 71.62)",Pituitary,False,False,True,False
Tr-pi_1424.jpg,"(65.96, 71.9)",Pituitary,False,False,True,False
Tr-pi_1425.jpg,"(72.78, 78.49)",Pituitary,False,False,True,False
Tr-pi_1426.jpg,"(65.76, 97.03)",Pituitary,False,False,True,False
Tr-pi_1427.jpg,"(63.26, 40.82)",Pituitary,False,False,True,False
Tr-pi_1428.jpg,"(18.34, 15.0)",Pituitary,False,False,True,False
Tr-pi_1429.jpg,"(41.36, 19.12)",Pituitary,False,False,True,False
Tr-pi_1430.jpg,"(88.73, 46.12)",Pituitary,False,False,True,False
Tr-pi_1431.jpg,"(58.23, 74.92)",Pituitary,False,False,True,False
Tr-pi_1432.jpg,"(59.19, 44.66)",Pituitary,False,False,True,False
Tr-pi_1433.jpg,"(11.14, 34.8)",Pituitary,False,False,True,False
Tr-pi_1434.jpg,"(78.7, 54.21)",Pituitary,False,False,True,False
Tr-pi_1435.jpg,"(76.76, 83.44)",Pituitary,False,False,True,False
Tr-pi_1436.jpg,"(44.35, 41.09)",Pituitary,False,False,True,False
Tr-pi_1437.jpg,"(25.0, 88.72)",Pituitary,False,False,True,False
Tr-pi_1438.jpg,"(51.83, 48.92)",Pituitary,False,False,True,False
Tr-pi_1439.jpg,"(44.13, 62.55)",Pituitary,False,False,True,False
Tr-pi_1440.jpg,"(79.55, 43.13)",Pituitary,False,False,True,False
Tr-pi_1441.jpg,"(83.78, 96.57)",Pituitary,False,False,True,False
Tr-pi_1442.jpg,"(24.62, 38.98)",Pituitary,False,False,True,False
Tr-pi_1443.jpg,"(54.51, 40.69)",Pituitary,False,False,True,False
Tr-pi_1444.jpg,"(71.3, 53.91)",Pituitary,False,False,True,False
Tr-pi_1445.jpg,"(91.0, 70.2)",Pituitary,False,False,True,False
Tr-pi_1446.jpg,"(17.81, 43.09)",Pituitary,False,False,True,False
Tr-pi_1447.jpg,"(32.46, 65.59)",Pituitary,False,False,True,False
Tr-pi_1448.jpg,"(2.66, 60.89)",Pituitary,False,False,True,False
Tr-pi_1449.jpg,"(0.86, 22.28)",Pituitary,False,False,True,False
Tr-pi_1450.jpg,"(15.22, 15.26)",Pituitary,False,False,True,False
Tr-pi_1451.jpg,"(7.61, 42.89)",Pituitary,False,False,True,False
Tr-pi_1452.jpg,"(73.79, 81.74)",Pituitary,False,False,True,False
Tr-pi_1453.jpg,"(50.5, 39.31)",Pituitary,False,False,True,False
Tr-pi_1454.jpg,"(15.95, 53.31)",Pituitary,False,False,True,False
Tr-pi_1455.jpg,"(76.44, 31.05)",Pituitary,False,False,True,False
Tr-pi_1456.jpg,"(81.81, 94.7)",Pituitary,False,False,True,False
=======
Image,Glioma,Meningioma,Pituitary,NoTumor
Tr-glTr_0000.jpg,True,False,False,False
Tr-glTr_0001.jpg,True,False,False,False
Tr-glTr_0002.jpg,True,False,False,False
Tr-glTr_0003.jpg,True,False,False,False
Tr-glTr_0004.jpg,True,False,False,False
Tr-glTr_0005.jpg,True,False,False,False
Tr-glTr_0006.jpg,True,False,False,False
Tr-glTr_0007.jpg,True,False,False,False
Tr-glTr_0008.jpg,True,False,False,False
Tr-glTr_0009.jpg,True,False,False,False
Tr-gl_0010.jpg,True,False,False,False
Tr-gl_0011.jpg,True,False,False,False
Tr-gl_0012.jpg,True,False,False,False
Tr-gl_0013.jpg,True,False,False,False
Tr-gl_0014.jpg,True,False,False,False
Tr-gl_0015.jpg,True,False,False,False
Tr-gl_0016.jpg,True,False,False,False
Tr-gl_0017.jpg,True,False,False,False
Tr-gl_0018.jpg,True,False,False,False
Tr-gl_0019.jpg,True,False,False,False
Tr-gl_0020.jpg,True,False,False,False
Tr-gl_0021.jpg,True,False,False,False
Tr-gl_0022.jpg,True,False,False,False
Tr-gl_0023.jpg,True,False,False,False
Tr-gl_0024.jpg,True,False,False,False
Tr-gl_0025.jpg,True,False,False,False
Tr-gl_0026.jpg,True,False,False,False
Tr-gl_0027.jpg,True,False,False,False
Tr-gl_0028.jpg,True,False,False,False
Tr-gl_0029.jpg,True,False,False,False
Tr-gl_0030.jpg,True,False,False,False
Tr-gl_0031.jpg,True,False,False,False
Tr-gl_0032.jpg,True,False,False,False
Tr-gl_0033.jpg,True,False,False,False
Tr-gl_0034.jpg,True,False,False,False
Tr-gl_0035.jpg,True,False,False,False
Tr-gl_0036.jpg,True,False,False,False
Tr-gl_0037.jpg,True,False,False,False
Tr-gl_0038.jpg,True,False,False,False
Tr-gl_0039.jpg,True,False,False,False
Tr-gl_0040.jpg,True,False,False,False
Tr-gl_0041.jpg,True,False,False,False
Tr-gl_0042.jpg,True,False,False,False
Tr-gl_0043.jpg,True,False,False,False
Tr-gl_0044.jpg,True,False,False,False
Tr-gl_0045.jpg,True,False,False,False
Tr-gl_0046.jpg,True,False,False,False
Tr-gl_0047.jpg,True,False,False,False
Tr-gl_0048.jpg,True,False,False,False
Tr-gl_0049.jpg,True,False,False,False
Tr-gl_0050.jpg,True,False,False,False
Tr-gl_0051.jpg,True,False,False,False
Tr-gl_0052.jpg,True,False,False,False
Tr-gl_0053.jpg,True,False,False,False
Tr-gl_0054.jpg,True,False,False,False
Tr-gl_0055.jpg,True,False,False,False
Tr-gl_0056.jpg,True,False,False,False
Tr-gl_0057.jpg,True,False,False,False
Tr-gl_0058.jpg,True,False,False,False
Tr-gl_0059.jpg,True,False,False,False
Tr-gl_0060.jpg,True,False,False,False
Tr-gl_0061.jpg,True,False,False,False
Tr-gl_0062.jpg,True,False,False,False
Tr-gl_0063.jpg,True,False,False,False
Tr-gl_0064.jpg,True,False,False,False
Tr-gl_0065.jpg,True,False,False,False
Tr-gl_0066.jpg,True,False,False,False
Tr-gl_0067.jpg,True,False,False,False
Tr-gl_0068.jpg,True,False,False,False
Tr-gl_0069.jpg,True,False,False,False
Tr-gl_0070.jpg,True,False,False,False
Tr-gl_0071.jpg,True,False,False,False
Tr-gl_0072.jpg,True,False,False,False
Tr-gl_0073.jpg,True,False,False,False
Tr-gl_0074.jpg,True,False,False,False
Tr-gl_0075.jpg,True,False,False,False
Tr-gl_0076.jpg,True,False,False,False
Tr-gl_0077.jpg,True,False,False,False
Tr-gl_0078.jpg,True,False,False,False
Tr-gl_0079.jpg,True,False,False,False
Tr-gl_0080.jpg,True,False,False,False
Tr-gl_0081.jpg,True,False,False,False
Tr-gl_0082.jpg,True,False,False,False
Tr-gl_0083.jpg,True,False,False,False
Tr-gl_0084.jpg,True,False,False,False
Tr-gl_0085.jpg,True,False,False,False
Tr-gl_0086.jpg,True,False,False,False
Tr-gl_0087.jpg,True,False,False,False
Tr-gl_0088.jpg,True,False,False,False
Tr-gl_0089.jpg,True,False,False,False
Tr-gl_0090.jpg,True,False,False,False
Tr-gl_0091.jpg,True,False,False,False
Tr-gl_0092.jpg,True,False,False,False
Tr-gl_0093.jpg,True,False,False,False
Tr-gl_0094.jpg,True,False,False,False
Tr-gl_0095.jpg,True,False,False,False
Tr-gl_0096.jpg,True,False,False,False
Tr-gl_0097.jpg,True,False,False,False
Tr-gl_0098.jpg,True,False,False,False
Tr-gl_0099.jpg,True,False,False,False
Tr-gl_0100.jpg,True,False,False,False
Tr-gl_0101.jpg,True,False,False,False
Tr-gl_0102.jpg,True,False,False,False
Tr-gl_0103.jpg,True,False,False,False
Tr-gl_0104.jpg,True,False,False,False
Tr-gl_0105.jpg,True,False,False,False
Tr-gl_0106.jpg,True,False,False,False
Tr-gl_0107.jpg,True,False,False,False
Tr-gl_0108.jpg,True,False,False,False
Tr-gl_0109.jpg,True,False,False,False
Tr-gl_0110.jpg,True,False,False,False
Tr-gl_0111.jpg,True,False,False,False
Tr-gl_0112.jpg,True,False,False,False
Tr-gl_0113.jpg,True,False,False,False
Tr-gl_0114.jpg,True,False,False,False
Tr-gl_0115.jpg,True,False,False,False
Tr-gl_0116.jpg,True,False,False,False
Tr-gl_0117.jpg,True,False,False,False
Tr-gl_0118.jpg,True,False,False,False
Tr-gl_0119.jpg,True,False,False,False
Tr-gl_0120.jpg,True,False,False,False
Tr-gl_0121.jpg,True,False,False,False
Tr-gl_0122.jpg,True,False,False,False
Tr-gl_0123.jpg,True,False,False,False
Tr-gl_0124.jpg,True,False,False,False
Tr-gl_0125.jpg,True,False,False,False
Tr-gl_0126.jpg,True,False,False,False
Tr-gl_0127.jpg,True,False,False,False
Tr-gl_0128.jpg,True,False,False,False
Tr-gl_0129.jpg,True,False,False,False
Tr-gl_0130.jpg,True,False,False,False
Tr-gl_0131.jpg,True,False,False,False
Tr-gl_0132.jpg,True,False,False,False
Tr-gl_0133.jpg,True,False,False,False
Tr-gl_0134.jpg,True,False,False,False
Tr-gl_0135.jpg,True,False,False,False
Tr-gl_0136.jpg,True,False,False,False
Tr-gl_0137.jpg,True,False,False,False
Tr-gl_0138.jpg,True,False,False,False
Tr-gl_0139.jpg,True,False,False,False
Tr-gl_0140.jpg,True,False,False,False
Tr-gl_0141.jpg,True,False,False,False
Tr-gl_0142.jpg,True,False,False,False
Tr-gl_0143.jpg,True,False,False,False
Tr-gl_0144.jpg,True,False,False,False
Tr-gl_0145.jpg,True,False,False,False
Tr-gl_0146.jpg,True,False,False,False
Tr-gl_0147.jpg,True,False,False,False
Tr-gl_0148.jpg,True,False,False,False
Tr-gl_0149.jpg,True,False,False,False
Tr-gl_0150.jpg,True,False,False,False
Tr-gl_0151.jpg,True,False,False,False
Tr-gl_0152.jpg,True,False,False,False
Tr-gl_0153.jpg,True,False,False,False
Tr-gl_0154.jpg,True,False,False,False
Tr-gl_0155.jpg,True,False,False,False
Tr-gl_0156.jpg,True,False,False,False
Tr-gl_0157.jpg,True,False,False,False
Tr-gl_0158.jpg,True,False,False,False
Tr-gl_0159.jpg,True,False,False,False
Tr-gl_0160.jpg,True,False,False,False
Tr-gl_0161.jpg,True,False,False,False
Tr-gl_0162.jpg,True,False,False,False
Tr-gl_0163.jpg,True,False,False,False
Tr-gl_0164.jpg,True,False,False,False
Tr-gl_0165.jpg,True,False,False,False
Tr-gl_0166.jpg,True,False,False,False
Tr-gl_0167.jpg,True,False,False,False
Tr-gl_0168.jpg,True,False,False,False
Tr-gl_0169.jpg,True,False,False,False
Tr-gl_0170.jpg,True,False,False,False
Tr-gl_0171.jpg,True,False,False,False
Tr-gl_0172.jpg,True,False,False,False
Tr-gl_0173.jpg,True,False,False,False
Tr-gl_0174.jpg,True,False,False,False
Tr-gl_0175.jpg,True,False,False,False
Tr-gl_0176.jpg,True,False,False,False
Tr-gl_0177.jpg,True,False,False,False
Tr-gl_0178.jpg,True,False,False,False
Tr-gl_0179.jpg,True,False,False,False
Tr-gl_0180.jpg,True,False,False,False
Tr-gl_0181.jpg,True,False,False,False
Tr-gl_0182.jpg,True,False,False,False
Tr-gl_0183.jpg,True,False,False,False
Tr-gl_0184.jpg,True,False,False,False
